Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
02/19/2025,14:10:18.945,2269.15,6630.94,241.060000,23.097000,5568.000000,8831.800000,0.000000,59.998000,5568.000000,1.000000,1.399662,1.399983,6630.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.233332,57.217456,57.644489,105.519997,68.723880,0.000000,0.000000,-94.699997,-42.599998,-42.799999,0.000000,0.000000,8.340181,57.800079,0.000000,607.055974,72.967747,6.003340,152.280563,0.000000,0.000000,0.000000,0.000000,78.633331,70.000000,69.199997,69.000000,68.633331,65.933334,1,0,0,0,0,68.367,48.609,68.433,48.408
02/19/2025,14:10:21.946,2272.15,6633.94,241.150000,23.106000,5572.000000,8836.400000,0.000000,59.999000,5572.000000,1.000000,1.399853,1.400207,6633.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.344443,57.236687,57.644489,105.519997,68.725921,0.000000,0.000000,-94.599998,-42.500000,-42.799999,0.000000,0.000000,8.339946,57.852631,0.000000,607.055974,72.967747,6.004335,152.280014,0.000000,0.000000,0.000000,0.000000,78.500000,70.233332,69.199997,69.000000,68.699997,66.433334,1,0,0,0,0,68.367,48.610,68.433,48.408
02/19/2025,14:10:24.947,2275.15,6636.94,240.990000,23.092000,5565.000000,8841.100000,0.000000,60.000000,5565.000000,1.000000,1.400355,1.400888,6636.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.300000,57.286391,57.642040,105.526665,68.724288,0.000000,0.000000,-95.099998,-42.599998,-42.799999,0.000000,0.000000,8.339905,57.880173,0.000000,607.055974,72.967747,6.004724,152.279526,0.000000,0.000000,0.000000,0.000000,78.466667,70.333336,69.199997,69.000000,68.433334,66.366666,1,0,0,0,0,68.367,48.610,68.433,48.408
02/19/2025,14:10:27.947,2278.15,6639.94,241.150000,23.109000,5573.000000,8845.700000,0.000000,60.000000,5573.000000,1.000000,1.400753,1.400871,6639.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.222221,57.321894,57.640408,105.526665,68.722655,0.000000,0.000000,-95.099998,-42.599998,-42.900002,0.000000,0.000000,8.340080,57.871071,0.000000,607.055974,72.967747,6.004931,152.279495,0.000000,0.000000,0.000000,0.000000,78.500000,70.400002,69.166664,69.000000,68.133331,66.133331,1,0,0,0,0,68.366,48.611,68.433,48.407
02/19/2025,14:10:30.947,2281.15,6642.94,241.060000,23.101000,5569.000000,8850.400000,0.000000,59.998000,5569.000000,1.000000,1.400805,1.401145,6642.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.088889,57.348077,57.639999,105.519997,68.724696,0.000000,0.000000,-94.900002,-42.500000,-42.900002,0.000000,0.000000,8.339631,57.939186,0.000000,607.055974,72.967747,6.004477,152.279190,0.000000,0.000000,0.000000,0.000000,78.400002,70.233332,69.133331,69.033333,67.833336,65.900002,1,0,0,0,0,68.366,48.611,68.433,48.407
02/19/2025,14:10:33.947,2284.15,6645.94,241.130000,23.113000,5573.000000,8855.000000,0.000000,59.999000,5573.000000,1.000000,1.400770,1.400863,6645.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.055555,57.376184,57.639999,105.533333,68.728370,0.000000,0.000000,-94.800003,-42.500000,-42.900002,0.000000,0.000000,8.339571,57.958202,0.000000,607.055974,72.967747,6.004621,152.279022,0.000000,0.000000,0.000000,0.000000,78.500000,70.166664,69.033333,69.033333,67.666664,65.933334,1,0,0,0,0,68.366,48.611,68.434,48.407
02/19/2025,14:10:36.948,2287.15,6648.94,241.040000,23.105000,5569.000000,8859.600000,0.000000,59.998000,5569.000000,1.000000,1.400216,1.400597,6648.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.044445,57.402072,57.639999,105.540001,68.730003,0.000000,0.000000,-95.300003,-42.500000,-42.900002,0.000000,0.000000,8.339317,57.998184,0.000000,607.055974,72.967747,6.005731,152.278748,0.000000,0.000000,0.000000,0.000000,78.599998,70.300003,69.033333,69.000000,67.433332,65.900002,1,0,0,0,0,68.366,48.612,68.434,48.407
02/19/2025,14:10:39.948,2290.15,6651.94,241.100000,23.111000,5572.000000,8864.300000,0.000000,60.000000,5572.000000,1.000000,1.400718,1.400747,6651.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.033333,57.431509,57.640408,105.540001,68.730003,0.000000,0.000000,-95.199997,-42.500000,-42.900002,0.001000,0.000000,8.339628,57.980930,0.000000,607.055974,72.967747,6.005429,152.278458,0.000000,0.000000,0.000000,0.000000,78.699997,70.433334,69.033333,69.000000,67.000000,66.033333,1,0,0,0,0,68.366,48.612,68.434,48.407
02/19/2025,14:10:42.949,2293.15,6654.94,241.090000,23.108000,5571.000000,8868.900000,0.000000,59.999000,5571.000000,1.000000,1.400121,1.400680,6654.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.094445,57.450296,57.641632,105.540001,68.730003,0.000000,0.000000,-95.199997,-42.500000,-43.000000,0.000000,0.000000,8.339516,58.009144,0.000000,607.055974,72.967747,6.005772,152.278000,0.000000,0.000000,0.000000,0.000000,78.933334,70.699999,69.000000,69.000000,66.933334,66.000000,1,0,0,0,0,68.366,48.613,68.434,48.407
02/19/2025,14:10:45.948,2296.15,6657.94,241.120000,23.111000,5572.000000,8873.600000,0.000000,60.000000,5572.000000,1.000000,1.400459,1.401170,6657.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.155555,57.464941,57.642857,105.540001,68.730003,0.000000,0.000000,-95.000000,-42.500000,-43.000000,0.000000,0.000000,8.339190,58.069477,0.000000,607.055974,72.967747,6.005989,152.277771,0.000000,0.000000,0.000000,0.000000,79.066666,71.266668,69.000000,69.000000,66.966667,65.633331,1,0,0,0,0,68.365,48.613,68.434,48.406
02/19/2025,14:10:48.949,2299.15,6660.94,241.090000,23.109000,5571.000000,8878.200000,0.000000,59.997000,5571.000000,1.000000,1.399758,1.400058,6660.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.416667,57.474852,57.642857,105.526665,68.730003,0.000000,0.000000,-95.000000,-42.400002,-43.000000,0.000000,0.000000,8.339172,58.088734,0.000000,607.055974,72.967747,6.005909,152.277451,0.000000,0.000000,0.000000,0.000000,79.266668,72.433332,69.000000,69.000000,67.000000,65.800003,1,0,0,0,0,68.365,48.614,68.434,48.406
02/19/2025,14:10:51.948,2302.15,6663.94,241.100000,23.109000,5572.000000,8882.900000,0.000000,59.995000,5572.000000,1.000000,1.399022,1.399627,6663.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.572222,57.479586,57.644081,105.513331,68.730003,0.000000,0.000000,-95.599998,-42.299999,-43.000000,0.000000,0.000000,8.338924,58.140293,0.000000,607.055974,72.967747,6.006461,152.277100,0.000000,0.000000,0.000000,0.000000,79.466667,73.033333,69.000000,69.000000,67.166664,65.766668,1,0,0,0,0,68.365,48.614,68.434,48.406
02/19/2025,14:10:54.949,2305.15,6666.94,241.090000,23.109000,5571.000000,8887.500000,0.000000,59.990000,5571.000000,1.000000,1.400277,1.400556,6666.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.633333,57.483136,57.645714,105.486666,68.730003,0.000000,0.000000,-95.500000,-42.299999,-43.000000,0.000000,0.000000,8.338584,58.199074,0.000000,607.055974,72.967747,6.006391,152.276764,0.000000,0.000000,0.000000,0.000000,79.500000,73.199997,69.066666,69.000000,67.266668,65.766668,1,0,0,0,0,68.365,48.615,68.434,48.406
02/19/2025,14:10:57.950,2308.15,6669.94,241.080000,23.109000,5571.000000,8892.100000,0.000000,59.989000,5571.000000,1.000000,1.400753,1.401153,6669.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.600000,57.485799,57.647346,105.453334,68.730003,0.000000,0.000000,-95.500000,-42.299999,-43.000000,0.000000,0.000000,8.338731,58.198315,0.000000,607.055974,72.967747,6.006643,152.276367,0.000000,0.000000,0.000000,0.000000,79.666667,72.933334,69.000000,69.000000,67.433334,65.566666,1,0,0,0,0,68.365,48.615,68.434,48.405
02/19/2025,14:11:00.949,2311.15,6672.94,240.990000,23.100000,5567.000000,8896.800000,0.000000,59.989000,5567.000000,1.000000,1.400303,1.401137,6672.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.711110,57.487278,57.647755,105.433334,68.730411,0.000000,0.000000,-96.000000,-42.200001,-43.000000,0.000000,0.000000,8.338725,58.214905,0.000000,607.055974,72.967747,6.006811,152.276047,0.000000,0.000000,0.000000,0.000000,79.866669,73.066666,69.099998,69.000000,67.666664,65.566666,1,0,0,0,0,68.364,48.616,68.434,48.405
02/19/2025,14:11:03.950,2314.15,6675.94,241.040000,23.105000,5569.000000,8901.400000,0.000000,59.987000,5569.000000,1.000000,1.399827,1.400100,6675.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.738889,57.487722,57.650204,105.393333,68.731636,0.000000,0.000000,-96.000000,-42.299999,-42.900002,0.000000,0.000000,8.338746,58.229721,0.000000,607.055974,72.967747,6.007046,152.275818,0.000000,0.000000,0.000000,0.000000,79.766668,73.266668,69.066666,69.000000,67.766668,65.566666,1,0,0,0,0,68.364,48.616,68.434,48.405
02/19/2025,14:11:06.950,2317.15,6678.94,241.070000,23.107000,5570.000000,8906.100000,0.000000,59.986000,5570.000000,1.000000,1.399792,1.400050,6678.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.805556,57.488166,57.654694,105.369998,68.732860,0.000000,0.000000,-95.800003,-42.299999,-42.900002,0.000000,0.000000,8.338418,58.288548,0.000000,607.055974,72.967747,6.007011,152.275482,0.000000,0.000000,0.000000,0.000000,79.833336,73.400002,69.099998,69.000000,67.933334,65.566666,1,0,0,0,0,68.364,48.617,68.434,48.405
02/19/2025,14:11:09.951,2320.15,6681.94,241.040000,23.104000,5569.000000,8910.700000,0.000000,59.987000,5569.000000,1.000000,1.400407,1.400348,6681.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.855555,57.488462,57.657143,105.343333,68.732452,0.000000,0.000000,-95.500000,-42.400002,-42.700001,0.000000,0.000000,8.338412,58.301983,0.000000,607.055974,72.967747,6.007381,152.275208,0.000000,0.000000,0.000000,0.000000,79.966667,73.500000,69.099998,69.000000,68.066666,65.500000,1,0,0,0,0,68.364,48.617,68.434,48.405
02/19/2025,14:11:12.950,2323.15,6684.94,241.070000,23.108000,5571.000000,8915.300000,0.000000,59.989000,5571.000000,1.000000,1.400078,1.400548,6684.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,70.983333,57.488905,57.658775,105.306666,68.732452,0.000000,0.000000,-95.199997,-42.500000,-42.599998,0.000000,0.000000,8.338637,58.289764,0.000000,607.055974,72.967747,6.008122,152.274841,0.000000,0.000000,0.000000,0.000000,80.266668,73.800001,69.199997,69.000000,68.133331,65.500000,1,0,0,0,0,68.364,48.617,68.434,48.404
02/19/2025,14:11:15.952,2326.15,6687.94,241.000000,23.101000,5567.000000,8920.000000,0.000000,59.993000,5567.000000,1.000000,1.399983,1.400332,6687.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.127777,57.489497,57.660000,105.273333,68.732452,0.000000,0.000000,-95.599998,-42.599998,-42.500000,0.000000,0.000000,8.338557,58.316772,0.000000,607.055974,72.967747,6.008218,152.274536,0.000000,0.000000,0.000000,0.000000,80.466667,74.266668,69.166664,69.000000,68.166664,65.699999,1,0,0,0,0,68.363,48.618,68.434,48.404
02/19/2025,14:11:18.952,2329.15,6690.94,241.070000,23.108000,5571.000000,8924.600000,0.000000,59.995000,5571.000000,1.000000,1.400640,1.400796,6690.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.227776,57.489941,57.660000,105.230003,68.731228,0.000000,0.000000,-95.199997,-42.700001,-42.500000,0.001000,0.000000,8.338525,58.335155,0.000000,607.055974,72.967747,6.007780,152.274261,0.000000,0.000000,0.000000,0.000000,80.633331,74.666664,69.166664,69.000000,68.133331,65.766668,1,0,0,0,0,68.363,48.618,68.434,48.404
02/19/2025,14:11:21.951,2332.15,6693.94,240.910000,23.091000,5563.000000,8929.300000,0.000000,59.994000,5563.000000,1.000000,1.400416,1.400440,6693.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.294445,57.490385,57.660000,105.216667,68.730003,0.000000,0.000000,-94.900002,-42.700001,-42.400002,0.000000,0.000000,8.338460,58.356926,0.000000,607.055974,72.967747,6.007918,152.274002,0.000000,0.000000,0.000000,0.000000,80.866669,74.800003,69.199997,69.000000,68.099998,65.800003,1,0,0,0,0,68.363,48.619,68.434,48.404
02/19/2025,14:11:24.953,2335.15,6696.95,241.060000,23.106000,5570.000000,8933.900000,0.000000,59.995000,5570.000000,1.000000,1.399939,1.400232,6696.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.316666,57.490681,57.661224,105.203334,68.730003,0.000000,0.000000,-94.800003,-42.799999,-42.400002,0.000000,0.000000,8.337997,58.430679,0.000000,607.055974,72.967747,6.007871,152.273773,0.000000,0.000000,0.000000,0.000000,81.066666,74.900002,69.166664,69.000000,68.033333,65.733335,1,0,0,0,0,68.363,48.619,68.434,48.403
02/19/2025,14:11:27.953,2338.15,6699.95,240.950000,23.095000,5565.000000,8938.500000,0.000000,59.998000,5565.000000,1.000000,1.400173,1.400208,6699.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.299998,57.490681,57.665306,105.196668,68.731228,0.000000,0.000000,-94.500000,-42.799999,-42.299999,0.000000,0.000000,8.338111,58.429756,0.000000,607.055974,72.967747,6.008466,152.273529,0.000000,0.000000,0.000000,0.000000,81.166664,75.033333,69.199997,69.000000,67.733332,65.666664,1,0,0,0,0,68.363,48.620,68.434,48.403
02/19/2025,14:11:30.952,2341.15,6702.95,241.030000,23.103000,5568.000000,8943.200000,0.000000,60.001000,5568.000000,1.000000,1.400554,1.400904,6702.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.288888,57.491124,57.671021,105.176666,68.732452,0.000000,0.000000,-94.900002,-42.900002,-42.200001,0.000000,0.000000,8.337818,58.484928,0.000000,607.055974,72.967747,6.008728,152.273132,0.000000,0.000000,0.000000,0.000000,81.266668,75.166664,69.199997,69.000000,67.400002,65.699997,1,0,0,0,0,68.363,48.620,68.434,48.403
02/19/2025,14:11:33.955,2344.15,6705.95,241.170000,23.116000,5575.000000,8947.800000,0.000000,60.003000,5575.000000,1.000000,1.400675,1.401128,6705.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.272221,57.491568,57.674286,105.169998,68.733676,0.000000,0.000000,-94.699997,-42.900002,-42.299999,0.000000,0.000000,8.337755,58.505760,0.000000,607.055974,72.967747,6.008761,152.272888,0.000000,0.000000,0.000000,0.000000,81.333336,75.233332,69.166664,69.000000,67.166664,65.733332,1,0,0,0,0,68.362,48.621,68.434,48.403
02/19/2025,14:11:36.954,2347.15,6708.95,241.210000,23.120000,5577.000000,8952.500000,0.000000,60.006000,5577.000000,1.000000,1.400433,1.400895,6708.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.288890,57.491716,57.676327,105.163333,68.734900,0.000000,0.000000,-94.599998,-42.799999,-42.299999,0.000000,0.000000,8.337492,58.557301,0.000000,607.055974,72.967747,6.008964,152.272583,0.000000,0.000000,0.000000,0.000000,81.400002,75.300003,69.199997,69.033333,67.000000,65.800003,1,0,0,0,0,68.362,48.621,68.434,48.402
02/19/2025,14:11:39.955,2350.15,6711.95,241.190000,23.118000,5576.000000,8957.100000,0.000000,60.008000,5576.000000,1.000000,1.400554,1.401012,6711.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.305556,57.491716,57.678776,105.156667,68.734900,0.000000,0.000000,-95.199997,-42.799999,-42.299999,0.000000,0.000000,8.337213,58.602425,0.000000,607.055974,72.967747,6.009022,152.272293,0.000000,0.000000,0.000000,0.000000,81.400002,75.400002,69.199997,69.099998,66.933334,65.800003,1,0,0,0,0,68.362,48.622,68.434,48.402
02/19/2025,14:11:42.956,2353.15,6714.95,241.180000,23.118000,5575.000000,8961.800000,0.000000,60.010000,5575.000000,1.000000,1.401116,1.401443,6714.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.338890,57.491272,57.680000,105.156667,68.734084,0.000000,0.000000,-95.099998,-42.799999,-42.500000,0.000000,0.000000,8.337727,58.552982,0.000000,607.055974,72.967747,6.009624,152.272110,0.000000,0.000000,0.000000,0.000000,81.433334,75.766668,69.166664,69.066666,66.800003,65.800003,1,0,0,0,0,68.362,48.622,68.434,48.402
02/19/2025,14:11:45.956,2356.15,6717.95,241.070000,23.108000,5571.000000,8966.400000,0.000000,60.011000,5571.000000,1.000000,1.400554,1.401087,6717.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.461111,57.491272,57.680000,105.150002,68.734492,0.000000,0.000000,-95.199997,-42.700001,-42.500000,0.000000,0.000000,8.337550,58.588215,0.000000,607.055974,72.967747,6.009665,152.271866,0.000000,0.000000,0.000000,0.000000,81.599998,76.133334,69.199997,69.099998,66.800003,65.933334,1,0,0,0,0,68.362,48.622,68.434,48.402
02/19/2025,14:11:48.955,2359.15,6720.95,241.130000,23.114000,5573.000000,8971.100000,0.000000,60.013000,5573.000000,1.000000,1.399974,1.400572,6720.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.550000,57.491272,57.683061,105.150002,68.734900,0.000000,0.000000,-95.199997,-42.599998,-42.599998,0.000000,0.000000,8.337465,58.611057,0.000000,607.055974,72.967747,6.009520,152.271561,0.000000,0.000000,0.000000,0.000000,81.766668,76.400002,69.199997,69.099998,66.833336,66.000000,1,0,0,0,0,68.362,48.623,68.434,48.401
02/19/2025,14:11:51.955,2362.15,6723.95,241.080000,23.109000,5571.000000,8975.700000,0.000000,60.010000,5571.000000,1.000000,1.399758,1.400241,6723.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.716665,57.491864,57.689796,105.120003,68.732452,0.000000,0.000000,-95.099998,-42.500000,-42.599998,0.001000,0.000000,8.337566,58.613392,0.000000,607.055974,72.967747,6.009652,152.271362,0.000000,0.000000,0.000000,0.000000,82.099998,76.699999,69.199997,69.099998,67.099998,66.099998,1,0,0,0,0,68.361,48.623,68.434,48.401
02/19/2025,14:11:54.957,2365.15,6726.95,241.150000,23.116000,5574.000000,8980.300000,0.000000,60.012000,5574.000000,1.000000,1.400329,1.400456,6726.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.866666,57.492752,57.696122,105.110001,68.731228,0.000000,0.000000,-95.699997,-42.500000,-42.599998,0.000000,0.000000,8.337586,58.625858,0.000000,607.055974,72.967747,6.009831,152.271042,0.000000,0.000000,0.000000,0.000000,82.433334,76.933334,69.199997,69.099998,67.366669,66.166664,1,0,0,0,0,68.361,48.624,68.434,48.401
02/19/2025,14:11:57.958,2368.15,6729.95,241.070000,23.108000,5571.000000,8985.000000,0.000000,60.009000,5571.000000,1.000000,1.399991,1.400174,6729.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.894443,57.493195,57.701020,105.110001,68.733268,0.000000,0.000000,-95.699997,-42.500000,-42.700001,0.000000,0.000000,8.337539,58.645237,0.000000,607.055974,72.967747,6.010356,152.270737,0.000000,0.000000,0.000000,0.000000,82.500000,77.233332,69.199997,69.099998,67.199997,66.133331,1,0,0,0,0,68.361,48.624,68.434,48.401
02/19/2025,14:12:00.958,2371.15,6732.95,241.080000,23.109000,5571.000000,8989.600000,0.000000,60.008000,5571.000000,1.000000,1.400190,1.400365,6732.000000,14.012500,0.000000,0.000000,3.000000,Heating Tanks.... ,71.966666,57.493639,57.706326,105.089996,68.736125,0.000000,0.000000,-95.599998,-42.400002,-42.799999,0.000000,0.000000,8.337521,58.663120,0.000000,607.055974,72.967747,6.010187,152.270523,0.000000,0.000000,0.000000,0.000000,82.400002,77.533333,69.199997,69.099998,67.466667,66.099998,1,0,0,0,0,68.361,48.625,68.434,48.401
