System Date,System Time,Elapsed Time (sec),,Software Elapsed Time (sec),Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - HI1,Pressure - HI2,Pressure - LOW,Pressure - PIN,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,T2-13,T3-18,Absolute Pressure [inHgA],Gauge/Diff. Pressure [inHgG],BarometricPressure [inHgA],Temperature [°F],Uncorrected [CFH],Corrected [SCFH],Gas Rate (BTU/hr),Heating Value (BTU/ft³),Energy (BTU),Totalizer [Sft3],Gas Selected,Thermal Efficiency (%)
9/25/2020,31:42.3,6474.65,155,12495.59,Heating Tanks.... ,116.767,58.5,59.4,121.7,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.353,0.032,385.975,46.262,6.638,151.61,0,0.004,0,0,125.4,122.4,118.3,113.1,111,110.4,0,1,0,0,0,226.055,68.494,30.18,0.76,29.421,71.27,38.461,37.882,40325.01018,1064.49,44976.83148,42.252,NatG-1,
9/25/2020,31:45.5,6477.65,158,12498.74,Heating Tanks.... ,116.95,58.5,59.4,121.6,69.1,0.004,0,0.002,0.002,0.001,0.002,0,8.341,60.391,0.032,385.975,46.262,6.625,151.609,0,0.004,0,0,125.4,122.5,118.8,113.3,111.1,110.6,0,1,0,0,0,226.633,68.51,30.19,0.77,29.421,71.27,38.471,37.888,40331.39712,1064.49,45008.76618,42.282,NatG-1,
9/25/2020,31:48.3,6480.65,161,12501.56,Heating Tanks.... ,117,58.5,59.4,121.6,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.398,0.032,385.975,46.262,6.642,151.609,0,0.004,0,0,125.5,122.5,118.8,113.3,111.3,110.6,0,1,0,0,0,227.137,68.452,30.19,0.77,29.421,71.27,38.408,37.825,40264.33425,1064.49,45041.76537,42.313,NatG-1,
9/25/2020,31:51.3,6483.65,164,12504.57,Heating Tanks.... ,117.017,58.5,59.4,121.5,69.1,0.004,0,0.002,0.001,0.002,0.001,0,8.341,60.446,0.032,385.975,46.262,6.634,151.609,0,0.004,0,0,125.5,122.5,118.8,113.4,111.3,110.6,0,1,0,0,0,228.078,68.387,30.19,0.77,29.421,71.27,38.415,37.832,40271.78568,1064.49,45074.76456,42.344,NatG-1,
9/25/2020,31:54.3,6486.65,167,12507.56,Heating Tanks.... ,117.033,58.5,59.4,121.4,69.1,0.004,0,0.002,0.001,0.001,0.001,0,8.341,60.46,0.032,385.975,46.262,6.64,151.608,0,0.004,0,0,125.5,122.5,118.8,113.5,111.3,110.6,0,1,0,0,0,228.789,68.418,30.18,0.76,29.421,71.26,38.418,37.842,40282.43058,1064.49,45108.82824,42.376,NatG-1,
9/25/2020,31:57.3,6489.65,170,12510.57,Heating Tanks.... ,117.183,58.6,59.4,121.4,69.1,0.004,0,0.002,0.001,0.002,0.001,0,8.341,60.491,0.032,385.975,46.262,6.636,151.608,0,0.004,0,0,125.6,122.6,118.8,113.7,111.5,110.9,0,1,0,0,0,229.491,68.447,30.19,0.78,29.421,71.26,38.438,37.862,40303.72038,1064.49,45141.82743,42.407,NatG-1,
9/25/2020,32:00.3,6492.65,173,12513.59,Heating Tanks.... ,117.217,58.6,59.5,121.3,69.1,0.004,0,0.002,0.001,0.002,0.001,0,8.341,60.491,0.032,385.975,46.262,6.636,151.608,0,0.004,0,0,125.6,122.6,118.7,113.8,111.7,110.9,0,1,0,0,0,230.162,68.504,30.18,0.76,29.421,71.26,38.368,37.792,40229.20608,1064.49,45175.89111,42.439,NatG-1,
9/25/2020,32:03.3,6495.65,176,12516.58,Heating Tanks.... ,117.3,58.5,59.5,121.3,69.1,0.004,0,0.002,0.001,0.001,0.002,0,8.341,60.457,0.032,385.975,46.262,6.636,151.608,0,0.004,0,0,125.6,122.6,118.6,114,112,111,0,1,0,0,0,230.681,68.486,30.19,0.77,29.421,71.26,38.395,37.815,40253.68935,1064.49,45208.8903,42.47,NatG-1,
9/25/2020,32:06.3,6498.65,179,12519.57,Heating Tanks.... ,117.417,58.6,59.5,121.2,69.2,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.509,0.032,385.975,46.262,6.632,151.607,0,0.004,0,0,125.6,122.6,118.4,114,112.7,111.2,0,1,0,0,0,231.219,68.434,30.19,0.76,29.421,71.25,38.342,37.762,40197.27138,1064.49,45242.95398,42.502,NatG-1,
9/25/2020,32:09.3,6501.65,182,12522.58,Heating Tanks.... ,117.483,58.6,59.5,121.1,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.548,0.032,385.975,46.262,6.642,151.607,0,0.004,0,0,125.7,122.7,118.2,114.2,112.7,111.4,0,1,0,0,0,231.788,68.47,30.18,0.75,29.422,71.25,38.312,37.743,40177.04607,1064.49,45275.95317,42.533,NatG-1,
9/25/2020,32:12.3,6504.65,185,12525.58,Heating Tanks.... ,117.467,58.6,59.6,121.1,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.572,0.032,385.975,46.262,6.648,151.607,0,0.004,0,0,125.6,122.6,118.3,114.2,112.7,111.4,0,1,0,0,0,232.466,68.494,30.19,0.77,29.422,71.25,38.378,37.802,40239.85098,1064.49,45308.95236,42.564,NatG-1,
9/25/2020,32:15.3,6507.65,188,12528.58,Heating Tanks.... ,117.6,58.7,59.6,121,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.568,0.032,385.975,46.262,6.641,151.607,0,0.004,0,0,125.8,122.7,118.6,114.4,112.7,111.4,0,1,0,0,0,233.192,68.517,30.18,0.76,29.421,71.25,38.305,37.736,40169.59464,1064.49,45343.01604,42.596,NatG-1,
9/25/2020,32:18.3,6510.66,191.01,12531.58,Heating Tanks.... ,117.617,58.7,59.6,120.9,69.1,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.571,0.032,385.975,46.262,6.64,151.607,0,0.004,0,0,125.7,122.7,118.7,114.5,112.7,111.4,0,1,0,0,0,233.726,68.51,30.19,0.77,29.421,71.25,38.325,37.756,40190.88444,1064.49,45376.01523,42.627,NatG-1,
9/25/2020,32:21.3,6513.65,194,12534.58,Heating Tanks.... ,117.8,58.7,59.7,120.8,69.2,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.583,0.032,385.975,46.262,6.637,151.606,0,0.004,0,0,125.8,122.8,119.3,114.6,112.7,111.6,0,1,0,0,0,234.34,68.522,30.18,0.76,29.421,71.25,38.312,37.736,40169.59464,1064.49,45409.01442,42.658,NatG-1,
9/25/2020,32:24.3,6516.65,197,12537.58,Heating Tanks.... ,117.783,58.7,59.7,120.8,69.2,0.004,0,0.002,0.002,0.001,0.001,0,8.341,60.609,0.032,385.975,46.262,6.64,151.606,0,0.004,0,0,125.8,122.7,119.2,114.6,112.7,111.7,0,1,0,0,0,234.848,68.551,30.19,0.77,29.421,71.24,38.338,37.766,40201.52934,1064.49,45443.0781,42.69,NatG-1,
9/25/2020,32:27.3,6519.65,200,12540.57,Heating Tanks.... ,117.933,58.8,59.7,120.8,69.2,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.651,0.032,385.975,46.262,6.638,151.605,0,0.004,0,0,125.9,122.8,119.5,114.8,112.7,111.9,0,1,0,0,0,235.498,68.463,30.19,0.77,29.421,71.24,38.312,37.743,40177.04607,1064.49,45476.07729,42.721,NatG-1,
9/25/2020,32:30.3,6522.65,203,12543.58,Heating Tanks.... ,117.983,58.8,59.8,120.7,69.2,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.669,0.032,385.975,46.262,6.639,151.605,0,0.004,0,0,125.9,122.8,119.6,114.9,112.7,112,0,1,0,0,0,236.25,68.494,30.19,0.76,29.421,71.24,38.276,37.709,40140.85341,1064.49,45510.14097,42.753,NatG-1,
9/25/2020,32:33.3,6525.65,206,12546.59,Heating Tanks.... ,118.033,58.8,59.8,120.6,69.2,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.691,0.032,385.975,46.262,6.641,151.605,0,0.004,0,0,125.9,122.9,119.6,115,112.8,112,0,1,0,0,0,236.786,68.569,30.18,0.76,29.422,71.24,38.252,37.683,40113.17667,1064.49,45543.14016,42.784,NatG-1,
9/25/2020,32:36.3,6528.65,209,12549.58,Heating Tanks.... ,118.067,58.8,59.9,120.6,69.2,0.004,0,0.002,0.002,0.001,0.001,0,8.341,60.674,0.032,385.975,46.262,6.638,151.605,0,0.004,0,0,126,122.9,119.4,115.1,113,112,0,1,0,0,0,237.418,68.551,30.19,0.77,29.421,71.23,38.266,37.686,40116.37014,1064.49,45576.13935,42.815,NatG-1,
9/25/2020,32:39.3,6531.65,212,12552.56,Heating Tanks.... ,118.067,58.8,59.9,120.5,69.2,0.004,0,0.002,0.002,0.002,0.002,0,8.341,60.678,0.032,385.975,46.262,6.639,151.605,0,0.004,0,0,126,122.9,119.4,115.2,113.1,111.8,0,1,0,0,0,238.012,68.517,30.18,0.76,29.422,71.23,38.259,37.693,40123.82157,1064.49,45610.20303,42.847,NatG-1,
9/25/2020,32:42.3,6534.65,215,12555.58,Heating Tanks.... ,117.95,58.8,60,120.5,69.3,0.004,0,0.002,0.001,0.001,0.001,0,8.341,60.685,0.032,385.975,46.262,6.647,151.604,0,0.004,0,0,125.9,122.9,118.9,114.8,113.4,111.8,0,1,0,0,0,238.559,68.528,30.19,0.77,29.421,71.23,38.299,37.723,40155.75627,1064.49,45643.20222,42.878,NatG-1,
9/25/2020,32:45.3,6537.65,218,12558.58,Heating Tanks.... ,117.983,58.8,60,120.4,69.3,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.733,0.032,385.975,46.262,6.639,151.604,0,0.004,0,0,126,123,117.9,115.1,113.6,112.3,0,1,0,0,0,239.029,68.569,30.2,0.78,29.421,71.23,38.332,37.762,40197.27138,1064.49,45676.20141,42.909,NatG-1,
9/25/2020,32:48.3,6540.65,221,12561.58,Heating Tanks.... ,118.05,58.9,60.1,120.3,69.3,0.004,0,0.002,0.001,0.002,0.001,0,8.34,60.789,0.032,385.975,46.262,6.647,151.604,0,0.004,0,0,126,123,118.1,115.4,113.7,112.1,0,1,0,0,0,239.452,68.585,30.18,0.76,29.421,71.23,38.259,37.693,40123.82157,1064.49,45710.26509,42.941,NatG-1,
9/25/2020,32:51.3,6543.65,224,12564.58,Heating Tanks.... ,118.2,58.9,60.2,120.3,69.3,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.762,0.032,385.975,46.262,6.649,151.604,0,0.004,0,0,126.1,123,118.5,115.6,113.7,112.3,0,1,0,0,0,240.007,68.609,30.19,0.77,29.421,71.23,38.259,37.686,40116.37014,1064.49,45743.26428,42.972,NatG-1,
9/25/2020,32:54.3,6546.65,227,12567.58,Heating Tanks.... ,118.367,58.9,60.2,120.2,69.3,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.804,0.032,385.975,46.262,6.642,151.603,0,0.004,0,0,126.1,123.1,118.7,115.9,114,112.4,0,1,0,0,0,240.518,68.65,30.19,0.77,29.421,71.23,38.236,37.666,40095.08034,1064.49,45776.26347,43.003,NatG-1,
9/25/2020,32:57.3,6549.65,230,12570.58,Heating Tanks.... ,118.45,58.9,60.3,120.2,69.3,0.004,0,0.002,0.002,0.002,0.001,0,8.34,60.803,0.032,385.975,46.262,6.639,151.603,0,0.004,0,0,126.1,123.1,118.9,116.1,114,112.5,0,1,0,0,0,240.991,68.638,30.19,0.77,29.422,71.23,38.252,37.676,40105.72524,1064.49,45809.26266,43.034,NatG-1,
9/25/2020,33:00.3,6552.65,233,12573.58,Heating Tanks.... ,118.467,58.9,60.4,120.1,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.845,0.032,385.975,46.262,6.646,151.603,0,0.004,0,0,126.1,123.1,119.1,115.9,114,112.6,0,1,0,0,0,241.61,68.702,30.19,0.77,29.421,71.23,38.233,37.66,40088.6934,1064.49,45843.32634,43.066,NatG-1,
9/25/2020,33:03.3,6555.65,236,12576.59,Heating Tanks.... ,118.7,58.9,60.5,120.1,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.862,0.032,385.975,46.262,6.638,151.602,0,0.004,0,0,126.1,123.2,119.4,116.1,114.1,113.3,0,1,0,0,0,242.1,68.692,30.18,0.75,29.421,71.22,38.203,37.63,40056.7587,1064.49,45876.32553,43.097,NatG-1,
9/25/2020,33:06.3,6558.65,239,12579.58,Heating Tanks.... ,118.817,59,60.7,120,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.846,0.032,385.975,46.262,6.648,151.602,0,0.004,0,0,126.2,123.2,120,116,114.1,113.4,0,1,0,0,0,242.586,68.708,30.18,0.76,29.421,71.22,38.206,37.637,40064.21013,1064.49,45909.32472,43.128,NatG-1,
9/25/2020,33:09.3,6561.65,242,12582.57,Heating Tanks.... ,118.883,59,60.8,119.9,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.842,0.032,385.975,46.262,6.647,151.602,0,0.004,0,0,126.3,123.2,120.5,115.7,114.1,113.5,0,1,0,0,0,243.2,68.702,30.18,0.76,29.421,71.22,38.223,37.656,40084.43544,1064.49,45943.3884,43.16,NatG-1,
9/25/2020,33:12.3,6564.65,245,12585.6,Heating Tanks.... ,118.8,59,60.9,119.9,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.859,0.032,385.975,46.262,6.644,151.602,0,0.004,0,0,126.3,123.3,120.2,115.9,114.1,113,0,1,0,0,0,243.542,68.668,30.18,0.76,29.422,71.22,38.183,37.607,40032.27543,1064.49,45976.38759,43.191,NatG-1,
9/25/2020,33:15.3,6567.65,248,12588.58,Heating Tanks.... ,118.75,59,61,119.8,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.912,0.032,385.975,46.262,6.643,151.601,0,0.004,0,0,126.3,123.1,119.6,116,114.2,113.3,0,1,0,0,0,244.121,68.668,30.19,0.77,29.421,71.22,38.183,37.613,40038.66237,1064.49,46009.38678,43.222,NatG-1,
9/25/2020,33:18.3,6570.65,251,12591.58,Heating Tanks.... ,118.883,59,61.2,119.8,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.908,0.032,385.975,46.262,6.644,151.601,0,0.004,0,0,126.3,123.2,119.7,116.5,114.2,113.4,0,1,0,0,0,244.723,68.708,30.18,0.76,29.421,71.22,38.13,37.56,39982.2444,1064.49,46042.38597,43.253,NatG-1,
9/25/2020,33:21.3,6573.65,254,12594.59,Heating Tanks.... ,119,59,61.4,119.7,69.3,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.929,0.032,385.975,46.262,6.638,151.601,0,0.004,0,0,126.3,123.1,120,116.6,114.3,113.7,0,1,0,0,0,245.097,68.684,30.19,0.76,29.422,71.22,38.196,37.627,40053.56523,1064.49,46076.44965,43.285,NatG-1,
9/25/2020,33:24.3,6576.65,257,12597.58,Heating Tanks.... ,119.017,59,61.5,119.7,69.3,0.004,0,0.003,0.002,0.001,0.002,0,8.34,60.968,0.032,385.975,46.262,6.642,151.6,0,0.004,0,0,126.3,122.7,120.2,116.7,114.6,113.6,0,1,0,0,0,245.468,68.656,30.18,0.76,29.42,71.22,38.15,37.58,40003.5342,1064.49,46109.44884,43.316,NatG-1,
9/25/2020,33:27.3,6579.65,260,12600.58,Heating Tanks.... ,119,59.1,61.7,119.6,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,60.969,0.032,385.975,46.262,6.646,151.6,0,0.004,0,0,126.3,122.6,120.1,116.8,114.7,113.5,0,1,0,0,0,245.938,68.621,30.18,0.76,29.421,71.21,38.153,37.58,40003.5342,1064.49,46142.44803,43.347,NatG-1,
9/25/2020,33:30.3,6582.65,263,12603.58,Heating Tanks.... ,119.1,59.1,61.9,119.6,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,60.997,0.032,385.975,46.262,6.642,151.6,0,0.004,0,0,126.3,122.8,119.7,117.1,114.9,113.8,0,1,0,0,0,246.542,68.679,30.19,0.77,29.421,71.21,38.153,37.59,40014.1791,1064.49,46175.44722,43.378,NatG-1,
9/25/2020,33:33.3,6585.65,266,12606.57,Heating Tanks.... ,119.283,59.1,62,119.5,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.027,0.032,385.975,46.262,6.64,151.6,0,0.004,0,0,126.3,123.2,120.2,117.1,114.9,114,0,1,0,0,0,247.127,68.773,30.19,0.76,29.422,71.21,38.12,37.551,39972.66399,1064.49,46208.44641,43.409,NatG-1,
9/25/2020,33:36.3,6588.65,269,12609.57,Heating Tanks.... ,119.4,59.1,62.2,119.5,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.026,0.032,385.975,46.262,6.641,151.6,0,0.004,0,0,126.4,123.3,120.3,117.3,114.9,114.2,0,1,0,0,0,247.714,68.697,30.19,0.77,29.421,71.21,38.133,37.564,39986.50236,1064.49,46242.51009,43.441,NatG-1,
9/25/2020,33:39.3,6591.65,272,12612.58,Heating Tanks.... ,119.5,59.1,62.4,119.4,69.4,0.004,0,0.002,0.001,0.001,0.002,0,8.34,60.997,0.032,385.975,46.262,6.641,151.6,0,0.004,0,0,126.4,123.5,120.7,117.3,114.9,114.2,0,1,0,0,0,248.146,68.713,30.19,0.76,29.422,71.21,38.113,37.547,39968.40603,1064.49,46275.50928,43.472,NatG-1,
9/25/2020,33:42.3,6594.65,275,12615.58,Heating Tanks.... ,119.65,59.1,62.5,119.4,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.031,0.032,385.975,46.262,6.644,151.599,0,0.004,0,0,126.5,123.5,121.1,117.3,115.1,114.4,0,1,0,0,0,248.533,68.697,30.18,0.76,29.423,71.21,38.137,37.56,39982.2444,1064.49,46308.50847,43.503,NatG-1,
9/25/2020,33:45.3,6597.65,278,12618.58,Heating Tanks.... ,119.7,59.2,62.7,119.3,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.048,0.032,385.975,46.262,6.643,151.599,0,0.004,0,0,126.5,123.5,121.2,117.4,115.2,114.4,0,1,0,0,0,248.954,68.679,30.19,0.77,29.421,71.21,38.09,37.521,39940.72929,1064.49,46342.57215,43.535,NatG-1,
9/25/2020,33:48.3,6600.65,281,12621.58,Heating Tanks.... ,119.7,59.2,62.9,119.3,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.038,0.032,385.975,46.262,6.651,151.598,0,0.004,0,0,126.6,123.3,121.1,117.4,115.4,114.4,0,1,0,0,0,249.363,68.656,30.18,0.76,29.423,71.21,38.143,37.58,40003.5342,1064.49,46375.57134,43.566,NatG-1,
9/25/2020,33:51.3,6603.65,284,12624.57,Heating Tanks.... ,119.783,59.2,63,119.2,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.08,0.032,385.975,46.262,6.639,151.598,0,0.004,0,0,126.6,123.4,121,117.5,115.5,114.7,0,1,0,0,0,249.811,68.726,30.2,0.77,29.422,71.21,38.12,37.551,39972.66399,1064.49,46408.57053,43.597,NatG-1,
9/25/2020,33:54.3,6606.65,287,12627.58,Heating Tanks.... ,119.867,59.2,63.2,119.1,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.133,0.032,385.975,46.262,6.639,151.598,0,0.004,0,0,126.5,123.5,121.1,117.4,115.6,115.1,0,1,0,0,0,250.186,68.679,30.2,0.77,29.421,71.21,38.107,37.537,39957.76113,1064.49,46441.56972,43.628,NatG-1,
9/25/2020,33:57.3,6609.66,290.01,12630.58,Heating Tanks.... ,119.983,59.3,63.3,119.1,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.125,0.032,385.975,46.262,6.648,151.598,0,0.004,0,0,126.6,123.6,121.4,117.5,115.7,115.1,0,1,0,0,0,250.704,68.697,30.18,0.76,29.421,71.21,38.077,37.511,39930.08439,1064.49,46475.6334,43.66,NatG-1,
9/25/2020,34:00.3,6612.65,293,12633.58,Heating Tanks.... ,120.017,59.3,63.5,119.1,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.107,0.032,385.975,46.262,6.642,151.598,0,0.004,0,0,126.7,123.7,121.4,117.6,115.7,115,0,1,0,0,0,251.138,68.692,30.18,0.76,29.422,71.2,38.093,37.524,39943.92276,1064.49,46508.63259,43.691,NatG-1,
9/25/2020,34:03.3,6615.65,296,12636.58,Heating Tanks.... ,120.05,59.3,63.7,119,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.104,0.032,385.975,46.262,6.65,151.597,0,0.004,0,0,126.6,123.7,121.3,117.8,115.8,115.1,0,1,0,0,0,251.347,68.737,30.2,0.77,29.421,71.2,38.113,37.544,39965.21256,1064.49,46541.63178,43.722,NatG-1,
9/25/2020,34:06.3,6618.65,299,12639.58,Heating Tanks.... ,120.183,59.3,63.8,119,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.116,0.032,385.975,46.262,6.644,151.597,0,0.004,0,0,126.7,123.8,121.4,118.3,115.8,115.1,0,1,0,0,0,251.82,68.789,30.19,0.77,29.422,71.2,38.146,37.58,40003.5342,1064.49,46574.63097,43.753,NatG-1,
9/25/2020,34:09.3,6621.65,302,12642.57,Heating Tanks.... ,120.267,59.4,64,118.9,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.104,0.032,385.975,46.262,6.644,151.597,0,0.004,0,0,126.7,124,121.4,118.4,116,115.1,0,1,0,0,0,252.151,68.744,30.18,0.76,29.421,71.2,38.064,37.498,39916.24602,1064.49,46607.63016,43.784,NatG-1,
9/25/2020,34:12.3,6624.65,305,12645.59,Heating Tanks.... ,120.367,59.4,64.3,118.9,69.4,0.004,0,0.002,0.001,0.002,0.001,0,8.34,61.144,0.032,385.975,46.262,6.645,151.597,0,0.004,0,0,126.7,124.1,121.4,118.5,116.2,115.3,0,1,0,0,0,252.578,68.755,30.18,0.76,29.421,71.2,38.037,37.468,39884.31132,1064.49,46640.62935,43.815,NatG-1,
9/25/2020,34:15.3,6627.65,308,12648.58,Heating Tanks.... ,120.45,59.4,64.4,118.8,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.165,0.032,385.975,46.262,6.644,151.597,0,0.004,0,0,126.7,124.1,121.5,118.5,116.6,115.3,0,1,0,0,0,253.084,68.749,30.19,0.77,29.422,71.2,38.074,37.507,39925.82643,1064.49,46673.62854,43.846,NatG-1,
9/25/2020,34:18.3,6630.65,311,12651.59,Heating Tanks.... ,120.433,59.4,64.7,118.8,69.4,0.004,0,0.002,0.001,0.002,0.002,0,8.34,61.182,0.032,385.975,46.262,6.642,151.596,0,0.004,0,0,126.7,124.1,121.5,118.2,116.6,115.5,0,1,0,0,0,253.577,68.731,30.18,0.76,29.421,71.19,38.041,37.481,39898.14969,1064.49,46707.69222,43.878,NatG-1,
9/25/2020,34:21.3,6633.65,314,12654.58,Heating Tanks.... ,120.517,59.4,64.9,118.7,69.4,0.004,0,0.002,0.001,0.001,0.002,0,8.34,61.184,0.032,385.975,46.262,6.651,151.596,0,0.004,0,0,126.7,123.9,121.5,118.4,116.8,115.8,0,1,0,0,0,253.935,68.755,30.2,0.77,29.422,71.19,38.077,37.511,39930.08439,1064.49,46740.69141,43.909,NatG-1,
9/25/2020,34:24.3,6636.65,317,12657.57,Heating Tanks.... ,120.583,59.4,65.1,118.7,69.4,0.004,0,0.002,0.001,0.001,0.001,0,8.34,61.215,0.032,385.975,46.262,6.654,151.596,0,0.004,0,0,126.7,123.8,121.5,118.5,116.9,116.1,0,1,0,0,0,254.246,68.702,30.18,0.76,29.422,71.19,38.004,37.445,39859.82805,1064.49,46773.6906,43.94,NatG-1,
9/25/2020,34:27.3,6639.65,320,12660.57,Heating Tanks.... ,120.683,59.4,65.3,118.6,69.4,0.004,0,0.002,0.001,0.001,0.001,0,8.34,61.242,0.032,385.975,46.262,6.644,151.596,0,0.004,0,0,126.9,123.9,121.4,118.6,117.1,116.2,0,1,0,0,0,254.705,68.731,30.19,0.76,29.421,71.19,38.014,37.455,39870.47295,1064.49,46806.68979,43.971,NatG-1,
9/25/2020,34:30.3,6642.65,323,12663.58,Heating Tanks.... ,120.583,59.4,65.5,118.6,69.4,0.004,0,0.002,0.001,0.002,0.001,0,8.34,61.278,0.032,385.975,46.262,6.645,151.595,0,0.004,0,0,126.8,123.6,121,118.7,117.2,116.2,0,1,0,0,0,254.943,68.778,30.2,0.77,29.421,71.19,38.05,37.484,39901.34316,1064.49,46839.68898,44.002,NatG-1,
9/25/2020,34:33.3,6645.65,326,12666.58,Heating Tanks.... ,120.683,59.5,65.7,118.5,69.4,0.004,0,0.002,0.002,0.002,0.001,0,8.339,61.324,0.032,385.975,46.262,6.65,151.595,0,0.004,0,0,126.9,123.5,121.3,118.9,117.3,116.2,0,1,0,0,0,255.373,68.801,30.18,0.76,29.422,71.19,37.994,37.431,39844.92519,1064.49,46873.75266,44.034,NatG-1,
9/25/2020,34:36.3,6648.65,329,12669.58,Heating Tanks.... ,120.833,59.5,66,118.4,69.4,0.004,0,0.002,0.001,0.001,0.001,0,8.34,61.292,0.032,385.975,46.262,6.653,151.595,0,0.004,0,0,126.9,123.7,121.8,118.9,117.3,116.4,0,1,0,0,0,255.8,68.767,30.2,0.78,29.421,71.19,38.004,37.441,39855.57009,1064.49,46906.75185,44.065,NatG-1,
9/25/2020,34:39.3,6651.65,332,12672.58,Heating Tanks.... ,120.967,59.5,66.2,118.4,69.5,0.004,0,0.002,0.001,0.001,0.001,0,8.34,61.314,0.032,385.975,46.262,6.65,151.595,0,0.004,0,0,126.9,124,121.7,119.1,117.3,116.8,0,1,0,0,0,256.169,68.755,30.19,0.77,29.422,71.19,38.044,37.484,39901.34316,1064.49,46938.68655,44.095,NatG-1,
9/25/2020,34:42.3,6654.65,335,12675.57,Heating Tanks.... ,120.967,59.5,66.5,118.3,69.4,0.004,0,0.002,0.001,0.002,0.001,0,8.34,61.347,0.032,385.975,46.262,6.644,151.594,0,0.004,0,0,126.9,124.2,121.5,119.1,117.4,116.7,0,1,0,0,0,256.498,68.807,30.18,0.76,29.421,71.19,38.011,37.445,39859.82805,1064.49,46972.75023,44.127,NatG-1,
9/25/2020,34:45.3,6657.65,338,12678.58,Heating Tanks.... ,121,59.5,66.7,118.3,69.4,0.004,0,0.002,0.002,0.002,0.002,0,8.34,61.313,0.032,385.975,46.262,6.643,151.594,0,0.004,0,0,126.9,124.1,121.3,119.4,117.4,116.9,0,1,0,0,0,256.864,68.789,30.2,0.78,29.421,71.19,38.074,37.511,39930.08439,1064.49,47005.74942,44.158,NatG-1,
9/25/2020,34:48.3,6660.65,341,12681.58,Heating Tanks.... ,121.067,59.6,66.9,118.2,69.5,0.004,0,0.002,0.002,0.001,0.002,0,8.34,61.338,0.032,385.975,46.262,6.648,151.594,0,0.004,0,0,126.9,124.2,121.5,119.5,117.4,116.9,0,1,0,0,0,257.179,68.796,30.19,0.77,29.421,71.19,38.034,37.468,39884.31132,1064.49,47038.74861,44.189,NatG-1,
9/25/2020,34:51.3,6663.65,344,12684.57,Heating Tanks.... ,121.2,59.5,67.2,118.2,69.5,0.004,0,0.002,0.002,0.002,0.001,0,8.339,61.391,0.032,385.975,46.262,6.651,151.594,0,0.004,0,0,127,124.2,121.7,119.6,117.7,117,0,1,0,0,0,257.629,68.812,30.19,0.77,29.421,71.19,37.981,37.415,39827.89335,1064.49,47071.7478,44.22,NatG-1,
